bldg_id,in.sqft,in.ground_thermal_conductivity,in.vintage,in.heating_fuel,in.hvac_heating_efficiency,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_has_ducts,out.unmet_hours.cooling.hour,out.unmet_hours.heating.hour,base_heating_size,base_cooling_size,upgrade_heating_size,sqft_conditioned,year,month,day,hour,baseline.cooling.energy.kbtu.CP,baseline.heating.energy.kbtu.CP,baseline_total_elec_kwh,baseline_cooling_total_elec_kwh,baseline_cooling_elec_kwh,baseline_cooling_fans_pumps_elec_kwh,baseline_heating_elec_kwh,baseline_heating_gas_kwh,baseline_heating_propane_kwh,baseline_heating_fuel_oil_kwh,upgrade.cooling.energy.kbtu.CP,upgrade.heating.energy.kbtu.CP,upgrade_total_elec_kwh,upgrade_cooling_total_elec_kwh,upgrade_cooling_elec_kwh,upgrade_cooling_fans_pumps_elec_kwh,upgrade_heating_elec_kwh,upgrade_heating_gas_kwh,upgrade_heating_propane_kwh,upgrade_heating_fuel_oil_kwh,time_hour
404014,1698,2,1950s,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",1,Yes,6.75,2,69.59,40.04,67.12,1698,2018,1,7,7,0,68.135,1.078,0.048,0.048,0,0.266,21.298353882625907,0,0,0,62.606,5.731,0,0,0,4.971,0,0,0,2018-01-07 07:00:00
405035,5587,1.4,1970s,Fuel Oil,"Fuel Furnace, 92.5% AFUE","AC, SEER 10",0.6,Yes,0,0,107.38,39.87,105.41,3352.2,2018,1,7,7,0,76.584,1.2109999999999999,0.048,0.048,0,0.511,0,0,23.712380287634502,0,75.413,6.922000000000001,0,0,0,6.272,0,0,0,2018-01-07 07:00:00
405086,5587,1.4,2010s,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",1,Yes,0.75,31.75,59.28,47.09,57.62,5587,2018,1,7,7,0,59.446,2.2609999999999997,0.048,0.048,0,0.132,18.78116646091669,0,0,0,55.985,6.382,0,0,0,4.303,0,0,0,2018-01-07 07:00:00
407044,1698,1.1,2000s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",0.6,Yes,141,15,70.29,24.27,71.54,1018.8,2018,1,7,7,0,66.982,1.725,0.048,0.048,0,0.615,24.32988103248737,0,0,0,67.77,6.251,0,0,0,5.1930000000000005,0,0,0,2018-01-07 07:00:00
420882,3310,1.4,2000s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,23.25,0,88.26,57.52,87.58,3310,2018,1,7,7,0,83.412,1.44,0.048,0.048,0,0.507,29.924900833145266,0,0,0,81.20100000000001,7.755,0,0,0,6.87,0,0,0,2018-01-07 07:00:00
432380,1698,1.1,1970s,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 10",1,Yes,38,0,80.61,43.1,82.24,1698,2018,1,7,7,0,75.594,1.0870000000000002,0.048,0.048,0,0.506,23.39850117148005,0,0,0,76.263,6.434,0,0,0,5.9030000000000005,0,0,0,2018-01-07 07:00:00
434297,3310,1.4,2000s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,8.25,0,98.24,31.17,99.79,3310,2018,1,7,7,0,68.419,21.468,0.048,0.048,0,20.052,0,0,0,0,67.584,7.002,0,0,0,5.635,0,0,0,2018-01-07 07:00:00
442420,3310,1.7,1980s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,258.75,17,82.3,38.13,82.3,3310,2018,1,7,7,0,84.39099999999999,25.317,0.048,0.048,0,24.684,0,0,0,0,77.471,6.755,0,0,0,6.209999999999999,0,0,0,2018-01-07 07:00:00
444116,3310,1.1,1950s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,0,0,121.77,78.87,119.93,3310,2018,1,7,7,0,119.144,2.323,0.048,0.048,0,0.761,42.68843901021572,0,0,0,114.568,10.966000000000001,0,0,0,9.456999999999999,0,0,0,2018-01-07 07:00:00
450432,1228,0.8,1940s,Propane,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",1,Yes,559.75,53.5,54.96,20.67,56.68,1228,2018,1,7,7,0,54.56,1.8519999999999999,0.048,0.048,0,0.403,0,17.362995552353304,0,0,54.357,5.974,0,0,0,4.576,0,0,0,2018-01-07 07:00:00
453102,1228,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",1,Yes,317.5,21.5,16.57,11.51,24.79,1228,2018,1,7,7,0,15.204,1.812,0.048,0.048,0,0.062,5.491858783957272,0,0,0,14.046,2.94,0,0,0,1.24,0,0,0,2018-01-07 07:00:00
463400,1698,1.7,1950s,Fuel Oil,"Fuel Wall/Floor Furnace, 68% AFUE","AC, SEER 15",1,Yes,1021.5,0,57.18,19.05,57.64,1698,2018,1,7,7,0,51.233,2.272,0.048,0.048,0,0,0,0,22.08114671105591,0,47.525,6.484999999999999,0,0,0,4.263,0,0,0,2018-01-07 07:00:00
495345,1698,1.1,1960s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,0,51.5,57.34,52.25,57.86,1698,2018,1,7,7,0,57.437,0.64,0.048,0.048,0,0.16,21.00733430994489,0,0,0,56.911,4.712,0,0,0,4.284000000000001,0,0,0,2018-01-07 07:00:00
496544,1698,1.1,1980s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,24.25,1.25,65.3,32.56,63.69,1698,2018,1,7,7,0,62.221000000000004,21.606,0.048,0.048,0,18.229,0,0,0,0,59.61,8.620000000000001,0,0,0,5.293000000000001,0,0,0,2018-01-07 07:00:00
499781,2678,1.1,1990s,Natural Gas,"Fuel Furnace, 60% AFUE","AC, SEER 13",1,Yes,13.25,6.75,102.77,43.56,100.19,2678,2018,1,7,7,0,106.069,1.824,0.048,0.048,0,0.96,50.197212899098226,0,0,0,95.758,8.171,0,0,0,7.359,0,0,0,2018-01-07 07:00:00
514676,1698,1.7,1960s,Natural Gas,"Fuel Wall/Floor Furnace, 68% AFUE","AC, SEER 10",1,Yes,6,35.25,35.79,36.56,56.99,1698,2018,1,7,7,0,27.522,0.45199999999999996,0.048,0.048,0,0,11.86146542308035,0,0,0,37.623,3.104,0,0,0,2.6999999999999997,0,0,0,2018-01-07 07:00:00
522591,2179,1.1,<1940,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,80.75,0,118.1,72.06,116.57,2179,2018,1,7,7,0,110.33,33.214,0.048,0.048,0,32.336999999999996,0,0,0,0,108.116,9.434000000000001,0,0,0,8.607,0,0,0,2018-01-07 07:00:00
526495,2678,0.8,2000s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",1,Yes,3.25,2.25,45.45,30.6,49.71,2678,2018,1,7,7,0,38.427,1.057,0.048,0.048,0,0.157,13.870467609110934,0,0,0,36.936,3.693,0,0,0,2.843,0,0,0,2018-01-07 07:00:00
528349,881,1.1,1970s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 15",1,Yes,273.5,34.5,40.59,27.63,48.96,881,2018,1,7,7,0,39.235,12.850999999999999,0.048,0.048,0,11.499,0,0,0,0,38.047,4.428,0,0,0,3.122,0,0,0,2018-01-07 07:00:00
535320,2179,1.1,1990s,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",1,Yes,234.5,18.5,43.9,29.22,51.98,2179,2018,1,7,7,0,44.826,0.796,0.048,0.048,0,0.3,16.081395762490178,0,0,0,42.101,3.9139999999999997,0,0,0,3.472,0,0,0,2018-01-07 07:00:00
548982,2179,2,1960s,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",1,Yes,15.25,42,78.98,63.36,79.72,2179,2018,1,7,7,0,79.378,24.028,0.048,0.048,0,23.34,0,0,0,0,79.883,6.2330000000000005,0,0,0,5.596,0,0,0,2018-01-07 07:00:00
